structure_number,latitude,longitude,year_built,hwb_class,material,gmpe_model,sa1s_used,replacement_cost_usd,repair_cost_usd,p_none,p_none,p_slight,p_slight,p_moderate,p_moderate,p_extensive,p_extensive,p_complete,p_complete,predicted_ds,obs
53 0728,34.105,-118.3266667,1953.0,HWB7,concrete,CB14,0.426761237074648,1351350.0,0.19131455513754805,1.0,0.999995280912958,0.0,4.7190810198164925e-06,0.0,6.022163986309198e-12,0.0,2.833700013670024e-17,0.0,2.5797033526265284e-26,none,none
53 0729,34.11166667,-118.335,1954.0,HWB7,concrete,CB14,0.42357441220015,1351350.0,0.16068903589296488,1.0,0.9999960363408895,0.0,3.963654467490617e-06,0.0,4.643011633181033e-12,0.0,2.0601402672654786e-17,0.0,1.730056937082415e-26,none,none
53 0730,34.31666667,-118.4883333,1975.0,HWB6,prestressed_concrete,CB14,1.0333394374611,45712010.14380001,3944476.6656707944,0.0,0.005446704544508907,0.0,0.497756162546269,0.0,0.31791569905490225,1.0,0.17727686967299117,0.0,0.0016045641813287016,slight,moderate
53 0731,34.09833333,-118.3116667,1951.0,HWB5,concrete,CB14,0.373947284275586,11243653.6212,17856.48492288561,1.0,0.947862598212812,0.0,0.05166561889653088,0.0,0.0004692663823789605,0.0,2.516501952452142e-06,0.0,6.325704643588321e-12,none,slight
53 0732,34.1,-118.315,1977.0,HWB6,concrete,CB14,0.394828823140136,1486485.0,525.1536519827806,1.0,0.9882250490688318,0.0,0.011774227803153584,0.0,7.181103226105805e-07,0.0,5.017687727125915e-09,0.0,4.332520407783962e-15,none,slight
53 0734,34.19,-118.18,1974.0,HWB3,prestressed_concrete,CB14,0.221233451096071,12644578.19625,1.5006890514106253e-18,1.0,1.0,0.0,3.956012636281261e-24,0.0,2.5421792045624324e-29,0.0,5.818421185713203e-34,0.0,7.994413239254853e-44,none,none
53 0738,34.08833333,-118.4716667,1962.0,HWB3,concrete,CB14,0.314222662765273,7130668.545,1.0211862287747625e-11,1.0,1.0,0.0,4.773113447074834e-17,0.0,2.129687473027522e-21,0.0,2.3811385335963176e-25,0.0,6.805859869831865e-34,none,none
53 0739,34.12666667,-118.4733333,1959.0,HWB5,concrete,CB14,0.5303359505982,23831451.39375,472943.02714172687,0.0,0.45124924691971136,1.0,0.48935372913309505,0.0,0.056968974433361255,0.0,0.002427798572020494,0.0,2.50941811851069e-07,slight,moderate
53 0740,34.14,-118.4683333,1962.0,HWB5,concrete,CB14,0.559636885031124,12879987.12,327256.42042454536,0.0,0.3477533298376274,1.0,0.553889290061327,0.0,0.0929331121530325,0.0,0.005423284050858785,0.0,9.838971542168147e-07,slight,moderate
53 0741,34.155,-118.4683333,1956.0,HWB15,steel,CB14,0.616870476798065,10382543.596425,5.106496793291059,1.0,0.9999980327593948,0.0,0.0,0.0,0.0,0.0,1.967207670876986e-06,0.0,3.293429614684169e-11,none,none
53 0742,34.05666667,-118.2533333,1951.0,HWB15,steel,CB14,0.312826702214361,1726725.0,2.4786497651204743e-10,1.0,0.9999999999999994,0.0,0.0,0.0,0.0,0.0,5.741851157090523e-16,0.0,1.6233835207164084e-23,none,none
53 0743,34.11333333,-118.245,1958.0,HWB4,concrete,CB14,0.337565036683764,11765826.072,3.2390492664315805e-10,1.0,0.9999999999999991,0.0,9.17481165927015e-16,0.0,6.075259352612515e-20,0.0,9.38591417113657e-24,0.0,4.982185925087938e-32,none,none
53 0744,34.055,-118.255,1951.0,HWB5,concrete,CB14,0.313536387465065,5941575.139500001,1094.08989718425,1.0,0.9938855703377723,0.0,0.006100348050537585,0.0,1.405562210320336e-05,0.0,2.5989577134542274e-08,0.0,9.773939960890373e-15,none,none
53 0745,34.055,-118.2566667,1953.0,HWB28,other,CB14,0.313962689175942,1426425.0,1.97275491626472e-12,1.0,1.0,0.0,4.609475221595114e-17,0.0,2.047312788062501e-21,0.0,2.280500666340784e-25,0.0,6.471759469445728e-34,none,none
53 0746,34.05333333,-118.2566667,1953.0,HWB5,concrete,CB14,0.315850366526711,6611885.28,1350.393848255853,1.0,0.9932198472120151,0.0,0.006763606266692239,0.0,1.651459063648154e-05,0.0,3.1930643161281974e-08,0.0,1.3001905319947717e-14,none,none
53 0747,34.05166667,-118.2583333,1953.0,HWB5,concrete,CB14,0.310960706834185,1351350.0,221.22074993481792,1.0,0.9945628871877013,0.0,0.005425380159220579,0.0,1.1712055271684521e-05,0.0,2.059779938661962e-08,0.0,7.08512317629798e-15,none,none
53 0748,34.05166667,-118.26,1952.0,HWB1,concrete,CB14,0.323188971097672,7667830.170000001,0.29472855053490743,1.0,0.9999987236819309,0.0,1.2733685940990334e-06,0.0,2.9494435314837994e-09,0.0,3.1434602353048636e-14,0.0,9.890579964711934e-19,none,none
53 0749,34.05,-118.2616667,1953.0,HWB5,prestressed_concrete,CB14,0.322651461965989,12645445.3125,3462.7599227234546,1.0,0.9909161948044575,0.0,0.009057592824523878,0.0,2.6154823051985453e-05,0.0,5.754793720036004e-08,0.0,2.95002145952569e-14,none,none
53 0750,34.05,-118.2633333,1953.0,HWB3,concrete,CB14,0.31855457425182,7382954.779200001,1.878293412892971e-11,1.0,0.9999999999999999,0.0,8.47922640165494e-17,0.0,4.079849417280726e-21,0.0,4.852389217684277e-25,0.0,1.5611137865667768e-33,none,none
53 0751,34.04833333,-118.265,1953.0,HWB5,concrete,CB14,0.327701567276834,1351350.0,455.3245796414469,1.0,0.9888298266337682,0.0,0.011133765400099506,0.0,3.632016294583266e-05,0.0,8.780313325731421e-08,0.0,5.323049021666156e-14,none,none
53 0752,34.04833333,-118.265,1953.0,HWB3,concrete,CB14,0.317493314027349,7254735.988500002,1.6051538525993348e-11,1.0,0.9999999999999999,0.0,7.374270657099947e-17,0.0,3.4835318137293156e-21,0.0,4.0812141790395624e-25,0.0,1.275692801471843e-33,none,none
53 0755,34.14166667,-118.7416667,1949.0,HWB3,concrete,CB14,0.333888365320481,6396750.359999999,1.1300604660930705e-10,1.0,0.9999999999999994,0.0,5.887742383386168e-16,0.0,3.670486068503173e-20,0.0,5.39730592427452e-24,0.0,2.6063970421069696e-32,none,none
53 0756,34.03166667,-118.1866667,1965.0,HWB3,concrete,CB14,0.225447493870965,1351350.0,4.1650153547383846e-19,1.0,1.0,0.0,1.0273519383782956e-23,0.0,7.328114889061244e-29,0.0,1.8267400920421425e-33,0.0,2.9552849459683344e-43,none,none
53 0758,34.05666667,-118.2383333,1950.0,HWB7,concrete,CB14,0.306729017749719,3482118.139500001,6.239868858413793e-05,1.0,0.999999999402675,0.0,5.973249739557422e-10,0.0,1.7139363295551254e-17,0.0,6.023929111350775e-24,0.0,1.5572283653612364e-34,none,none
53 0763,34.15166667,-118.16,1971.0,HWB3,prestressed_concrete,CB14,0.259868222872936,14296957.675,4.387195873336201e-15,1.0,1.0,0.0,1.0228313208622428e-20,0.0,1.6001246537416625e-25,0.0,7.585126538396323e-30,0.0,4.1965475429881416e-39,none,none
53 0765,33.96333333,-118.1183333,1953.0,HWB3,concrete,CB14,0.21698459446329,9532467.945,4.203819787168693e-19,1.0,1.0,0.0,1.4699778686073099e-24,0.0,8.485371018086211e-30,0.0,1.7789000996183377e-34,0.0,2.0664182999943362e-44,none,none
53 0769,34.055,-118.2383333,1950.0,HWB3,concrete,CB14,0.308618101752495,1846484.64,1.233775540676292e-12,1.0,1.0,0.0,2.227011177505993e-17,0.0,8.998053963821791e-22,0.0,9.275328704915756e-26,0.0,2.269258070952294e-34,none,none
53 0771,34.03333333,-118.1816667,1965.0,HWB10,concrete,CB14,0.211240709371657,27844004.5884,3.420732596521104e-13,1.0,1.0,0.0,4.0951156654197075e-19,0.0,6.815370852656993e-28,0.0,6.825520654339752e-33,0.0,1.7896957020275953e-41,none,none
53 0772,34.035,-118.18,1967.0,HWB7,concrete,CB14,0.213674994499566,10132253.38125,4.648171311296068e-10,1.0,0.9999999999999984,0.0,1.5291666887896887e-15,0.0,6.662893612287168e-25,0.0,1.3529215891989383e-32,0.0,7.024655713729207e-45,none,none
53 0775,34.03666667,-118.175,1967.0,HWB3,concrete,CB14,0.212148003828777,8478414.945,1.1691767087419765e-19,1.0,1.0,0.0,4.596617129188848e-25,0.0,2.342251692778756e-30,0.0,4.4340318458999614e-35,0.0,4.23739411699884e-45,none,none
53 0776,33.97833333,-118.435,1932.0,HWB7,concrete,CB14,0.330513149424416,0.0,0.0,1.0,0.999999994269346,0.0,5.730653615317149e-09,0.0,3.89131642723955e-16,0.0,2.461669662516575e-22,0.0,1.4250634793516764e-32,none,none
53 0780,34.11833333,-118.235,1976.0,HWB6,prestressed_concrete,CB14,0.298102691720985,11518607.1,41.99554810449334,1.0,0.9998784708171954,0.0,0.00012152893985686558,0.0,2.4246447317669726e-10,0.0,4.832285410899262e-13,0.0,2.534806885225542e-20,none,none
53 0782,34.055,-118.2366667,1954.0,HWB3,concrete,CB14,0.307781473148093,7698951.7605,4.58229116575072e-12,1.0,1.0,0.0,1.9837352854093383e-17,0.0,7.896052318492483e-22,0.0,8.040215184707719e-26,0.0,1.9214707844393677e-34,none,none
53 0783,34.10666667,-118.3283333,1953.0,HWB5,concrete,CB14,0.431923899675084,1351350.0,7762.814640824526,1.0,0.8169494157284617,0.0,0.1781980153379359,0.0,0.0047917332450017084,0.0,6.083497285357644e-05,0.0,7.15747120223943e-10,none,none
53 0784,34.02,-118.18,1951.0,HWB5,concrete,CB14,0.235457620159024,4911346.44,6.07068753703319,1.0,0.999958814165916,0.0,4.117627261251484e-05,0.0,9.558400671226257e-09,0.0,3.0707879859435766e-12,0.0,5.1616308140361847e-20,none,none
53 0785,34.01666667,-118.1733333,1954.0,HWB28,other,CB14,0.216020238528435,1426425.0,5.004491107236867e-20,1.0,1.0,0.0,1.169454158371046e-24,0.0,6.586295105943249e-30,0.0,1.3532117862436646e-34,0.0,1.512458633800504e-44,none,none
53 0787,34.055,-118.255,1951.0,HWB15,concrete,CB14,0.312549328145657,4589062.978500001,6.354032286685659e-10,1.0,0.9999999999999994,0.0,0.0,0.0,0.0,0.0,5.538413051967738e-16,0.0,1.5527768414348323e-23,none,none
53 0788,34.01666667,-118.1733333,1955.0,HWB1,steel,CB14,0.216570834338997,1726725.0,5.201832312110949e-07,1.0,0.9999999999899626,0.0,1.0034831511418592e-11,0.0,2.6162064504198754e-15,0.0,1.0142069929181021e-21,0.0,2.6548042474302846e-27,none,none
53 0790,34.01666667,-118.1733333,1955.0,HWB5,concrete,CB14,0.216860719369459,1351350.0,0.2775598275817137,1.0,0.99999315487509,0.0,6.844310835919016e-06,0.0,8.139164661443559e-10,0.0,1.576403313466194e-13,0.0,1.0814876873058415e-21,none,none
53 0793,34.05,-118.2616667,1953.0,HWB3,concrete,CB14,0.322348763343768,1351350.0,5.629771527579358e-12,1.0,0.9999999999999999,0.0,1.3884881237514829e-16,0.0,7.131268860580074e-21,0.0,8.947220930452592e-25,0.0,3.188564477757054e-33,none,none
53 0794,34.04666667,-118.2666667,1953.0,HWB3,concrete,CB14,0.323511879857463,10040529.824325,4.856656803877569e-11,1.0,0.9999999999999999,0.0,1.6121254599629106e-16,0.0,8.44583340977343e-21,0.0,1.0770198522793475e-24,0.0,3.959541424077485e-33,none,none
53 0795,34.04833333,-118.265,1953.0,HWB5,concrete,CB14,0.32152437128306,1351350.0,352.89094137904664,1.0,0.9913361820847804,0.0,0.008639495262507091,0.0,2.427037242729267e-05,0.0,5.228025940226443e-08,0.0,2.5805524337753766e-14,none,none
53 0797,34.10666667,-118.3283333,1953.0,HWB3,concrete,CB14,0.436433070712752,3375492.12,1.3169039401326612e-06,1.0,0.9999999999870013,0.0,1.2995134987441962e-11,0.0,3.52986922202665e-15,0.0,1.7348812421199585e-18,0.0,8.447509320324666e-26,none,none
53 0801,34.10666667,-118.3283333,1952.0,HWB3,concrete,CB14,0.432699903395101,0.0,0.0,1.0,0.9999999999903073,0.0,9.69013387111599e-12,0.0,2.511054246265357e-15,0.0,1.1873642768857535e-18,0.0,5.368964512275595e-26,none,none
53 0809,34.07166667,-118.125,1953.0,HWB3,concrete,CB14,0.195607962883756,1351350.0,2.5529813399860158e-22,1.0,1.0,0.0,6.297305665395239e-27,0.0,2.047563519945533e-32,0.0,2.6840054758112573e-37,0.0,1.2699448246468926e-47,none,none
53 0811,34.05666667,-118.24,1951.0,HWB3,concrete,CB14,0.309588655996408,1439660.7225,1.0994192969222198e-12,1.0,1.0,0.0,2.5452727132171387e-17,0.0,1.0463538804219958e-21,0.0,1.0939973337071052e-25,0.0,2.7501443158875567e-34,none,none
53 0813,33.93,-118.09,1953.0,HWB5,concrete,CB14,0.203162520582312,1744700.958,0.07693199653359716,1.0,0.999998530349079,0.0,1.4695483073661964e-06,0.0,1.0260028461841401e-10,0.0,1.3292215901421955e-14,0.0,4.4767345831218434e-23,none,none
53 0814,33.90333333,-118.0633333,1954.0,HWB5,concrete,CB14,0.192357133269332,1351350.0,0.015177975266475806,1.0,0.9999996256374306,0.0,3.743458576821687e-07,0.0,1.6710152198473952e-11,0.0,1.545056332612482e-15,0.0,2.8660684307346644e-24,none,none
53 0815,33.84,-118.2083333,1954.0,HWB5,steel,CB14,0.201176088593544,6365336.877900001,0.22066459809342956,1.0,0.9999988445707392,0.0,1.1553548146693165e-06,0.0,7.443711203640206e-11,0.0,9.076449945923296e-15,0.0,2.7461586439943446e-23,none,none
53 0817,33.845,-118.205,1953.0,HWB5,concrete,CB14,0.197111594119185,16223794.587,0.3386973344311564,1.0,0.9999993041772754,0.0,6.957847868839062e-07,0.0,3.793357004359718e-11,0.0,4.078051432484299e-15,0.0,9.874997288907469e-24,none,none
53 0818,33.84833333,-118.205,1953.0,HWB7,concrete,CB14,0.207245996981757,4528328.805000001,6.040278715902446e-11,1.0,0.9999999999999996,0.0,4.446289842668809e-16,0.0,1.3585640618955087e-25,0.0,2.1671190474296068e-33,0.0,8.084934370903679e-46,none,none
53 0819,33.86333333,-118.1983333,1974.0,HWB5,prestressed_concrete,CB14,0.22463243317644,37057845.825,16.735157111702552,1.0,0.9999849507924196,0.0,1.5046823701520741e-05,0.0,2.3833056109851272e-09,0.0,5.733030631908484e-13,0.0,5.7723641537450795e-21,none,none
53 0820,33.87333333,-118.19,1953.0,HWB7,concrete,CB14,0.22582430533761,10545349.815,4.2691683156415295e-09,1.0,0.9999999999999865,0.0,1.3494631539366595e-14,0.0,1.1174295613374715e-23,0.0,3.511522498592786e-31,0.0,3.3164146251447705e-43,none,none
53 0821,33.88166667,-118.19,1954.0,HWB3,concrete,CB14,0.223636813325458,9252321.153075004,1.8986288258853918e-18,1.0,1.0,0.0,6.84006479130646e-24,0.0,4.666204897277748e-29,0.0,1.1215009502308254e-33,0.0,1.6920180428314464e-43,none,none
53 0822,33.88666667,-118.1883333,1958.0,HWB5,concrete,CB14,0.224948337167498,8798707.4175,4.097866641996597,1.0,0.9999844796456006,0.0,1.551786762869715e-05,0.0,2.486167471041347e-09,0.0,6.032390755628822e-13,0.0,6.1674701677276965e-21,none,none
53 0824,33.90333333,-118.1833333,1990.0,HWB7,prestressed_concrete,CB14,0.228092215156464,31862562.63190001,1.896536450492877e-08,1.0,0.999999999895989,0.0,1.0397126569742665e-10,0.0,3.978884741025686e-14,0.0,2.7590249679360055e-20,0.0,1.1166981488133982e-25,none,none
53 0827,33.93,-118.1783333,1956.0,HWB1,concrete,CB14,0.23228229728298,8538730.200000001,2.6660657347823024e-05,1.0,1.0,0.0,7.500695712592779e-23,0.0,6.670328136602637e-28,0.0,1.9915880177130424e-32,0.0,4.5502905548254846e-42,none,none
53 0828,33.93666667,-118.1733333,1955.0,HWB28,steel,CB14,0.234620002316798,48662563.95,1.0950352243950664e-16,1.0,1.0,0.0,7.15623566661557e-23,0.0,6.330583654314829e-28,0.0,1.882023237956976e-32,0.0,4.26466718777399e-42,none,none
53 0829,33.93833333,-118.1716667,1957.0,HWB3,concrete,CB14,0.234396687398089,4379995.62,9.40350610667675e-18,1.0,1.0,0.0,7.12562605902567e-23,0.0,6.300481106577192e-28,0.0,1.8723385657774576e-32,0.0,4.2395353060636576e-42,none,none
53 0830,33.94,-118.17,1957.0,HWB3,concrete,CB14,0.234376341503223,0.0,0.0,1.0,0.9999589565377921,0.0,4.103394662482899e-05,0.0,9.512530121041028e-09,0.0,3.052932107359203e-12,0.0,5.1223410711912305e-20,none,none
53 0831,33.95,-118.17,1957.0,HWB5,concrete,CB14,0.235418483961306,9212333.13,11.347569217265022,1.0,0.9999999999998062,0.0,1.938759944482447e-13,0.0,3.6349561282177754e-22,0.0,1.9918996670909108e-29,0.0,4.030107857712059e-41,none,none
53 0833,33.96333333,-118.1683333,1957.0,HWB7,concrete,CB14,0.242306368050129,3129050.925,1.8199435883898964e-08,1.0,0.9999377548893404,0.0,6.222810968708879e-05,0.0,1.6994796893240082e-08,0.0,6.175540734546632e-12,0.0,1.291226037782691e-19,none,none
53 0834,33.96833333,-118.1683333,1957.0,HWB5,concrete,CB14,0.24022772534398,8025217.2,14.992746230451365,1.0,0.9999999999998124,0.0,1.875955298068904e-13,0.0,3.4810698873568694e-22,0.0,1.894212629737931e-29,0.0,3.795731428462196e-41,none,none
53 0835,33.97666667,-118.1666667,1957.0,HWB7,concrete,CB14,0.242090659532945,3032429.399999999,1.706610608129852e-08,1.0,1.0,0.0,3.7631111992716423e-22,0.0,4.015116134426775e-27,0.0,1.3915056455362955e-31,0.0,4.228324385912584e-41,none,none
53 0837,33.98666667,-118.1683333,1957.0,HWB3,concrete,CB14,0.24247941233902,5884003.125000001,6.642836436987169e-17,1.0,0.9999999999994017,0.0,5.982979529905719e-13,0.0,1.6030945853412009e-21,0.0,1.1201431048367965e-28,0.0,3.161957399374176e-40,none,none
53 0839,33.99666667,-118.175,1957.0,HWB7,concrete,CB14,0.249885822395769,2408826.42,4.3235877794794415e-08,1.0,0.9998492976419187,0.0,0.0001506433205393858,0.0,5.900935002035274e-08,0.0,2.81919098485316e-11,0.0,9.574931486794144e-19,none,none
53 0840,34.00166667,-118.175,1954.0,HWB5,steel,CB14,0.251185469004866,78474937.29075,355.02276747101723,1.0,1.0,0.0,6.99062418493655e-22,0.0,8.005575963553512e-27,0.0,2.9398453223353034e-31,0.0,9.979632711338845e-41,none,none
53 0841,34.005,-118.1766667,1955.0,HWB4,concrete,CB14,0.2456032427773,7335506.178,1.538439992253213e-16,1.0,0.9999999998011462,0.0,1.9876895912009564e-10,0.0,8.490377446301093e-14,0.0,6.954400367129453e-20,0.0,3.189111459997824e-25,none,none
53 0842,34.01166667,-118.175,1954.0,HWB1,steel,CB14,0.236992432956779,135556114.44375,0.0008092511735287095,1.0,1.0,0.0,1.0185288764252468e-26,0.0,3.4798731695994025e-32,0.0,4.7501070461576395e-37,0.0,2.4285929113720266e-47,none,none
53 0844,33.92,-118.0816667,1954.0,HWB3,concrete,CB14,0.197365611751618,14419445.04,4.406026490564319e-21,1.0,0.9884215585541146,0.0,0.01122455993134668,0.0,0.00034527049888702013,0.0,8.610243624614071e-06,0.0,7.720270290016441e-10,none,none
53 0848,34.335,-118.505,1955.0,HWB3,concrete,CB14,1.05152109087984,9800737.49655,3592.085654855024,1.0,0.9855842353144111,0.0,0.013934918270905164,0.0,0.00046825238363640276,0.0,1.2592727833933152e-05,0.0,1.303213422121629e-09,none,moderate
53 0849,34.33666667,-118.5066667,1955.0,HWB3,concrete,CB14,1.06956131344192,5039481.447000001,2311.3945708299902,1.0,1.0,0.0,1.664830089011637e-21,0.0,2.106846774349366e-26,0.0,8.396001138531475e-31,0.0,3.332702008624946e-40,none,none
53 0850,34.00333333,-118.1766667,1954.0,HWB3,concrete,CB14,0.250083562954876,1670628.96,8.344221696352003e-17,1.0,0.9999999999999998,0.0,1.8682091075328326e-16,0.0,9.981496135958287e-21,0.0,1.2934837801137116e-24,0.0,4.9040118820216423e-33,none,none
53 0857,34.045,-118.27,1953.0,HWB3,concrete,CB14,0.324666692254066,4273509.24,2.3954840513087168e-11,1.0,0.9999974905507689,0.0,2.509446875451951e-06,0.0,2.355628313484786e-12,0.0,8.979912507399113e-18,0.0,6.121132554134052e-27,none,none
53 0865,34.105,-118.3233333,1977.0,HWB7,concrete,CB14,0.415448003025851,1486485.0,0.11190793429151522,1.0,0.9310100588183473,0.0,0.06821643523878335,0.0,0.000768622912262389,0.0,4.883013987010393e-06,0.0,1.6619922870895118e-11,none,none
53 0866,34.11666667,-118.3366667,1954.0,HWB5,concrete,CB14,0.384651738148219,1351350.0,2850.272366293928,1.0,0.9999999999942547,0.0,5.743880471421298e-12,0.0,1.370176279152732e-15,0.0,4.6428111414126e-22,0.0,1.0987256348785718e-27,none,none
53 0867,34.06833333,-118.0216667,1956.0,HWB1,steel,CB14,0.213090680415823,13991031.054,2.4124179173172304e-06,1.0,1.0,0.0,3.408858011050802e-17,0.0,5.079763722868163e-27,0.0,4.973183790182444e-35,0.0,9.50732205609357e-48,none,none
53 0868,34.49,-118.1966667,1965.0,HWB7,concrete,CB14,0.194829924129287,1351350.0,1.3819680825192132e-12,1.0,1.0,0.0,5.2621220517630684e-24,0.0,3.488318003785438e-29,0.0,8.189669177453838e-34,0.0,1.181374818882134e-43,none,none
53 0869,34.015,-118.175,1955.0,HWB3,concrete,CB14,0.222480860368458,4945941.0,7.807981595092417e-19,1.0,0.9999990859414313,0.0,9.140040696348783e-07,0.0,5.449284521174057e-11,0.0,6.267005375572864e-15,0.0,1.7097803526448617e-23,none,none
53 0871,34.48833333,-118.1616667,1965.0,HWB5,concrete,CB14,0.199277656887651,1351350.0,0.037060075214772385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8073383337716915e-20,0.0,5.367661259173732e-29,none,none
53 0875,33.99833333,-118.1733333,1957.0,HWB15,steel,CB14,0.246615885176314,1726725.0,7.80194080363956e-15,1.0,0.9999999999999996,0.0,4.755205931490631e-16,0.0,4.135389315750867e-24,0.0,9.408945879473999e-29,0.0,8.786669506991728e-37,none,none
53 0877,33.99833333,-118.1766667,1957.0,HWB10,concrete,CB14,0.249105068298586,5325129.81,7.596626833725278e-11,1.0,0.9998885705661573,0.0,0.0001114292229103694,0.0,2.1052098084482418e-10,0.0,4.1133787071982074e-13,0.0,2.0643627102069855e-20,none,none
53 0879,34.11666667,-118.2366667,1976.0,HWB6,prestressed_concrete,CB14,0.296786676600447,8296013.325600001,27.7326901156756,1.0,0.9999999999999999,0.0,1.402356297801354e-16,0.0,7.212005434657484e-21,0.0,9.0583013748107e-25,0.0,3.2348361193862264e-33,none,none
53 0880,34.045,-118.27,1953.0,HWB3,concrete,CB14,0.322425961300219,4029050.025,1.695281654500925e-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3528206593420609e-20,0.0,3.787721518576984e-29,none,none
53 0881,34.05166667,-118.2216667,1955.0,HWB15,steel,CB14,0.245087784074487,1726725.0,5.839873197909585e-15,1.0,1.0,0.0,2.2898904945734086e-24,0.0,1.3866948247547702e-29,0.0,3.023325117756478e-34,0.0,3.78542178649484e-44,none,none
53 0883,34.06833333,-118.0383333,1956.0,HWB3,concrete,CB14,0.218871854528486,5033508.48,3.4579108101377533e-19,1.0,1.0,0.0,2.4314810548125617e-21,0.0,3.2151273567451157e-26,0.0,1.3281296840326134e-30,0.0,5.646985228782905e-40,none,none
53 0886,34.11166667,-118.1783333,1940.0,HWB3,concrete,CB14,0.252078238882187,1351350.0,9.85769339612035e-17,1.0,0.9999999999999998,0.0,2.2247333105447894e-16,0.0,1.2166689768984339e-20,0.0,1.6070554820975662e-24,0.0,6.319700893492237e-33,none,none
